ETA,VIN,Year,Model,Hold Status,Pre-Sold,Shipping Status,Total MSRP,Exterior Color,Interior Color,Distance,Dealer,Dealer Website,SmartPath,Options
Unknown,JTMEB3FV7RD214669,2024,RAV4 Prime XSE,,False,Factory to port,51323,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,27,Toyota of Glendora,https://www.toyotaofglendora.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV7RD214736,2024,RAV4 Prime XSE,,False,Factory to port,50898,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,55,Santa Margarita Toyota,https://www.santamargaritatoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV7RD214834,2024,RAV4 Prime XSE,,False,Factory to port,51323,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,17,Longo Toyota,https://www.longotoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV7RD214848,2024,RAV4 Prime XSE,,False,Factory to port,50988,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,329,Antioch Toyota,https://www.antiochtoyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Fog Light Accent[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV7RD214980,2024,RAV4 Prime XSE,,False,Factory to port,51273,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,15,Toyota Santa Monica,https://www.toyotasantamonica.com,False,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package"
Unknown,JTMEB3FV7RD215045,2024,RAV4 Prime XSE,,False,Factory to port,51073,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,319,AutoNation Toyota Hayward,https://www.autonationtoyotahayward.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV7RD215157,2024,RAV4 Prime XSE,,False,Factory to port,51323,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,17,Longo Toyota,https://www.longotoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV7RD216308,2024,RAV4 Prime XSE,,False,Factory to port,51502,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,381,Freeman Toyota,https://www.freeman-toyota.com,False,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package"
Unknown,JTMEB3FV7RD216325,2024,RAV4 Prime XSE,,False,Factory to port,51168,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,23,Toyota of Whittier,https://www.toyotaofwhittier.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV7RD216373,2024,RAV4 Prime XSE,,False,Factory to port,51233,Supersonic Red/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,57,Toyota of San Bernardino,https://www.toyotasb.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV7RD216504,2024,RAV4 Prime XSE,,False,Factory to port,51472,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,123,Larry H. Miller Toyota Lemon Grove,https://www.lhmtoyotalemongrove.com,False,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package"
Unknown,JTMEB3FV7RD217216,2024,RAV4 Prime XSE,,False,Factory to port,50589,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,328,One Toyota of Oakland,https://www.onetoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV7RD218950,2024,RAV4 Prime XSE,,False,Factory to port,51947,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,51,Ventura Toyota,https://www.venturatoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV7RD219161,2024,RAV4 Prime XSE,,False,Factory to port,51232,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,119,Norm Reeves Toyota San Diego,https://www.normreevestoyotasandiego.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV7RD219323,2024,RAV4 Prime XSE,,False,Factory to port,50808,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,45,Larry H. Miller Toyota Corona,https://www.lhmtoyotacorona.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV8RD213742,2024,RAV4 Prime XSE,,False,Factory to port,50993,Blueprint/Midnight Black Metallic Roof,Black Mixed Media,38,Toyota of Huntington Beach,https://www.toyotaofhb.com,True,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Cilajet Aviation Protection Package  | Door Edge Guards[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package | Wheel Locks | XPEL Nano Ceramic Window Tint | XPEL Paint Protection Partial Hood & Fender Fronts  | XPEL Paint Protection: Door, Cups & Edge Guards"
Unknown,JTMEB3FV8RD214020,2024,RAV4 Prime XSE,,False,Factory to port,50674,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,55,Santa Margarita Toyota,https://www.santamargaritatoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV8RD214258,2024,RAV4 Prime XSE,,False,Factory to port,51367,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,114,Mossy Toyota,https://www.mossytoyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV8RD214597,2024,RAV4 Prime XSE,,False,Factory to port,51168,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,91,Toyota Carlsbad,https://www.toyotacarlsbad.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV8RD214647,2024,RAV4 Prime XSE,,False,Factory to port,49219,Blueprint/Midnight Black Metallic Roof,Black Mixed Media,351,Toyota Marin,https://www.toyotamarin.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp]
Unknown,JTMEB3FV8RD214762,2024,RAV4 Prime XSE,,False,Factory to port,50034,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,335,City Toyota,https://www.citytoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guard | Rear Outboard Heated Seating | Weather Package
Unknown,JTMEB3FV8RD214809,2024,RAV4 Prime XSE,,False,Factory to port,50034,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,335,City Toyota,https://www.citytoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guard | Rear Outboard Heated Seating | Weather Package
Unknown,JTMEB3FV8RD214924,2024,RAV4 Prime XSE,,False,Factory to port,51073,Blueprint/Midnight Black Metallic Roof,Black Mixed Media,80,Temecula Valley Toyota,https://www.tvtoyota.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Carpet Mat Package[installed_msrp] | Door Edge Guards[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV8RD214969,2024,RAV4 Prime XSE,,False,Factory to port,51323,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,80,Temecula Valley Toyota,https://www.tvtoyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV8RD215149,2024,RAV4 Prime XSE,,False,Factory to port,50034,Blueprint/Midnight Black Metallic Roof,Black Mixed Media,340,San Francisco Toyota,https://www.sftoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Rear Outboard Heated Seating | Weather Package
Unknown,JTMEB3FV8RD215278,2024,RAV4 Prime XSE,DealerHold,False,Factory to port,50034,Blueprint/Midnight Black Metallic Roof,Black Mixed Media,335,City Toyota,https://www.citytoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guard | Rear Outboard Heated Seating | Weather Package
Unknown,JTMEB3FV8RD215328,2024,RAV4 Prime XSE,,False,Factory to port,51658,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,119,Norm Reeves Toyota San Diego,https://www.normreevestoyotasandiego.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV8RD215782,2024,RAV4 Prime XSE,,False,Factory to port,51148,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,331,Toyota Walnut Creek,https://www.toyotawc.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV8RD216382,2024,RAV4 Prime XSE,,False,Factory to port,51393,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,48,DCH Toyota of Oxnard,https://www.toyotaofoxnard.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Clear Shield | Door Edge Guards[installed_msrp] | GPS Tracking | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Vin Etch | Weather Package
Unknown,JTMEB3FV8RD216477,2024,RAV4 Prime XSE,,False,Factory to port,51033,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,122,Toyota of El Cajon,https://www.toyotaofelcajon.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV8RD216611,2024,RAV4 Prime XSE,,False,Factory to port,51323,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,17,Longo Toyota,https://www.longotoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV8RD216673,2024,RAV4 Prime XSE,,False,Factory to port,51247,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,347,Folsom Lake Toyota,https://www.folsomlaketoyota.com,False,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package"
Unknown,JTMEB3FV8RD216771,2024,RAV4 Prime XSE,,False,Factory to port,51246,Blueprint/Midnight Black Metallic Roof,Black Mixed Media,355,Roseville Toyota,https://www.rosevilletoyota.com,True,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Carpet Mat Package[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Weather Package"
